user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
329157,457,1397,651,8353.0,1101,0
329157,457,1397,651,8353.0,1101,0
383496,472,737,801,5890.0,1018,0
378772,467,151,1056,1439.0,717,0
378772,467,151,1056,1439.0,717,2
378772,467,151,1056,1439.0,717,0
107795,334,1208,727,2276.0,1027,0
129525,472,737,801,5890.0,923,0
129525,472,737,801,5890.0,923,0
129525,472,737,801,5890.0,923,0
129525,472,737,801,5890.0,923,0
129525,472,737,801,5890.0,923,2
415985,472,737,801,5890.0,924,3
415985,455,662,1473,5496.0,829,3
390415,472,737,801,5890.0,925,0
344692,371,664,962,5052.0,1111,0
997,477,420,1784,7936.0,829,0
997,477,420,1784,7936.0,830,0
161713,368,1611,1816,2044.0,1109,0
305463,323,1397,3677,5434.0,1031,3
305463,323,1397,3677,5434.0,1031,0
305463,323,1397,3677,5434.0,1031,0
305463,323,1397,3677,5434.0,1031,0
305463,323,1397,3677,5434.0,1110,0
361998,424,662,3432,5093.0,1111,3
190710,459,2,2813,5818.0,1111,0
90354,448,1583,4663,4234.0,1017,0
330057,472,737,801,5890.0,920,0
330057,472,737,801,5890.0,920,0
119913,477,420,1784,7936.0,1111,0
58967,449,40,1102,1214.0,828,3
282021,372,1112,4801,8424.0,1104,0
257930,424,662,3432,5093.0,1108,0
347458,457,1397,651,8353.0,1110,0
347458,457,1397,651,8353.0,924,0
347458,457,1397,651,8353.0,924,0
347458,457,1397,651,8353.0,924,0
347458,457,1397,651,8353.0,1107,0
347458,457,1397,651,8353.0,1008,0
347458,457,1397,651,8353.0,1008,0
347458,457,1397,651,8353.0,1102,0
347458,457,1397,651,8353.0,1102,0
410241,425,1604,158,99.0,514,2
184029,368,1611,1816,2044.0,914,0
285932,457,1397,651,8353.0,1111,0
339970,323,1397,3677,5434.0,1017,0
148224,472,737,801,5890.0,923,0
406277,449,40,1102,1214.0,718,0
406277,449,40,1102,1214.0,726,0
247774,449,40,1102,1214.0,807,0
267064,472,737,801,5890.0,923,2
267064,472,737,801,5890.0,923,0
68974,472,737,801,5890.0,1004,0
68974,472,737,801,5890.0,922,0
68974,472,737,801,5890.0,922,0
68974,472,737,801,5890.0,922,0
68974,472,737,801,5890.0,923,0
228479,424,662,3432,5093.0,1106,0
114288,432,1228,1365,2297.0,528,0
114288,432,1228,1365,2297.0,528,0
114288,432,1228,1365,2297.0,528,0
114288,432,1228,1365,2297.0,528,2
114288,432,1228,1365,2297.0,530,0
99196,427,1349,4301,3650.0,826,3
102767,457,1397,651,8353.0,1109,0
102767,457,1397,651,8353.0,1109,0
246126,323,1397,3677,5434.0,1017,0
23149,371,664,962,5052.0,1108,0
223161,472,737,801,5890.0,925,0
353123,472,737,801,5890.0,925,0
225395,348,629,3089,2498.0,1110,0
232937,365,1213,1364,6326.0,529,0
379874,344,1213,2929,7911.0,617,0
319936,449,40,1102,1214.0,803,0
101799,467,151,1056,1439.0,821,0
78727,398,267,823,6884.0,905,0
78727,398,267,823,6884.0,905,2
368658,436,451,262,2980.0,721,0
82744,467,151,1056,1439.0,919,0
403585,472,737,801,5890.0,924,0
55544,334,1208,727,2276.0,1025,2
55544,334,1208,727,2276.0,1025,0
199740,472,737,801,5890.0,923,2
243875,407,715,3202,1954.0,718,0
243875,407,715,3202,1954.0,718,0
243875,407,715,3202,1954.0,718,0
243875,407,715,3202,1954.0,718,0
243875,407,715,3202,1954.0,718,0
243875,407,715,3202,1954.0,718,0
260009,472,737,801,5890.0,930,0
260009,472,737,801,5890.0,930,0
191409,354,1329,501,4058.0,1017,0
141769,451,1174,1585,3749.0,1108,0
141769,451,1174,1585,3749.0,1108,0
231414,448,1583,4663,4234.0,524,0
231414,448,1583,4663,4234.0,524,0
249432,472,737,801,5890.0,922,0
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,923,2
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,923,0
249432,472,737,801,5890.0,925,0
249432,472,737,801,5890.0,925,0
173809,350,1661,2193,7744.0,1004,0
69083,472,737,801,5890.0,1021,0
116005,425,1604,158,99.0,822,0
25333,459,2,2813,5818.0,1110,0
72605,423,351,3656,679.0,1109,0
72605,423,351,3656,679.0,1109,0
72605,423,351,3656,679.0,1111,2
72605,423,351,3656,679.0,1111,0
362394,368,1611,1816,2044.0,1111,0
362394,368,1611,1816,2044.0,1109,0
362394,368,1611,1816,2044.0,1109,3
362394,368,1611,1816,2044.0,1109,0
150054,453,1438,1350,2575.0,714,0
40131,457,1397,651,8353.0,1108,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,457,1397,651,8353.0,1111,0
126767,472,737,801,5890.0,922,0
126767,472,737,801,5890.0,922,0
126767,457,1397,651,8353.0,1109,0
126767,457,1397,651,8353.0,1109,0
126767,457,1397,651,8353.0,1109,0
126767,457,1397,651,8353.0,1109,0
126767,457,1397,651,8353.0,1109,0
126767,457,1397,651,8353.0,1109,0
126767,457,1397,651,8353.0,1110,0
126767,457,1397,651,8353.0,1110,0
126767,457,1397,651,8353.0,1109,0
126767,457,1397,651,8353.0,1109,0
126767,472,737,801,5890.0,925,0
126767,457,1397,651,8353.0,1111,0
139289,344,1213,2929,7911.0,1012,0
168427,424,662,3432,5093.0,1110,0
168427,424,662,3432,5093.0,1101,0
168427,424,662,3432,5093.0,1101,0
168427,424,662,3432,5093.0,1101,0
168427,424,662,3432,5093.0,1101,0
168427,424,662,3432,5093.0,1101,3
59495,467,151,1056,1439.0,1111,3
389280,467,151,1056,1439.0,630,0
328526,373,420,121,2337.0,1106,0
384793,397,1188,4322,4131.0,1111,0
400145,424,662,3432,5093.0,1110,0
275339,338,1142,2721,3954.0,1002,0
332148,472,737,801,5890.0,923,2
332148,472,737,801,5890.0,923,0
332148,472,737,801,5890.0,920,0
332148,472,737,801,5890.0,925,0
122954,424,662,3432,5093.0,1108,0
95303,422,1112,4581,8296.0,723,0
227417,472,737,801,5890.0,1018,0
227417,472,737,801,5890.0,925,0
95733,472,737,801,5890.0,925,0
95733,472,737,801,5890.0,925,0
110682,424,662,3432,5093.0,1111,0
110682,424,662,3432,5093.0,1111,0
110682,424,662,3432,5093.0,1111,0
110682,424,662,3432,5093.0,1111,0
110682,424,662,3432,5093.0,1111,2
110682,424,662,3432,5093.0,1108,0
110682,424,662,3432,5093.0,1108,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1111,0
235875,457,1397,651,8353.0,1109,0
235875,457,1397,651,8353.0,1109,0
364726,424,662,3432,5093.0,1111,0
364726,424,662,3432,5093.0,1111,0
364726,424,662,3432,5093.0,1111,3
295075,476,812,442,7090.0,618,0
342607,472,737,801,5890.0,923,0
316734,354,1329,501,4058.0,1108,0
740,449,40,1102,1214.0,721,0
740,449,40,1102,1214.0,625,0
740,449,40,1102,1214.0,703,3
740,449,40,1102,1214.0,628,0
27840,448,1583,4663,4234.0,810,0
230600,323,1397,3677,5434.0,1111,0
263952,424,662,3432,5093.0,1106,0
14175,472,737,801,5890.0,923,0
14175,472,737,801,5890.0,923,0
14175,472,737,801,5890.0,923,0
295111,472,737,801,5890.0,924,3
295111,472,737,801,5890.0,924,0
295111,472,737,801,5890.0,924,0
264527,472,737,801,5890.0,927,0
153281,441,407,2634,6437.0,529,0
411623,448,1583,4663,4234.0,606,0
279574,419,1290,4034,7626.0,1026,0
378880,405,276,1766,1297.0,828,0
46068,472,737,801,5890.0,925,0
46068,472,737,801,5890.0,924,2
46068,472,737,801,5890.0,924,0
46068,472,737,801,5890.0,924,0
46068,472,737,801,5890.0,924,0
88783,424,662,3432,5093.0,1111,0
279247,344,1213,2929,7911.0,1028,0
389176,418,1438,2813,5818.0,1105,0
389176,418,1438,2813,5818.0,1105,3
390213,424,662,3432,5093.0,1111,0
390213,424,662,3432,5093.0,1111,2
390213,424,662,3432,5093.0,1111,0
171307,472,737,801,5890.0,923,0
171307,472,737,801,5890.0,923,0
171307,472,737,801,5890.0,923,2
171307,472,737,801,5890.0,923,0
171307,472,737,801,5890.0,928,0
179812,352,991,3527,869.0,807,0
135347,362,36,3334,6352.0,613,0
135347,362,36,3334,6352.0,613,0
134303,332,320,995,3594.0,902,0
356892,462,786,4726,3188.0,1111,0
361435,445,946,4409,689.0,1110,0
263773,413,992,2055,2095.0,1111,0
263773,413,992,2055,2095.0,1111,2
411665,424,662,3432,5093.0,1102,0
411665,424,662,3432,5093.0,1105,0
411665,424,662,3432,5093.0,1105,0
411665,424,662,3432,5093.0,1015,0
287565,457,1397,651,8353.0,1031,0
176079,457,1397,651,8353.0,1109,0
176079,457,1397,651,8353.0,1109,0
323873,476,812,442,7090.0,1003,0
323873,476,812,442,7090.0,522,0
323873,476,812,442,7090.0,522,0
320532,472,737,801,5890.0,1007,0
14891,424,662,3432,5093.0,1101,0
45755,428,946,1963,6109.0,1110,0
395931,323,1397,3677,5434.0,1109,0
312316,423,351,3656,679.0,1026,0
124399,368,1611,1816,2044.0,916,0
208409,425,1604,158,99.0,514,2
197540,391,1438,4687,277.0,909,2
197540,391,1438,4687,277.0,909,0
197540,391,1438,4687,277.0,909,0
197540,391,1438,4687,277.0,909,0
197540,391,1438,4687,277.0,908,0
40620,459,2,2813,5818.0,1105,0
234580,369,267,3739,4243.0,1108,0
309499,428,946,1963,6109.0,1110,0
158444,338,1142,2721,3954.0,1031,0
205905,469,821,2594,6439.0,803,0
130967,395,1256,548,8123.0,606,0
384474,457,1397,651,8353.0,1107,0
261139,472,737,801,5890.0,925,0
178138,323,1397,3677,5434.0,1015,0
178138,323,1397,3677,5434.0,1015,0
381762,403,1188,4101,2510.0,1029,0
407356,471,1266,4614,4331.0,907,0
383276,390,464,235,2020.0,804,0
126204,472,737,801,5890.0,923,0
410233,472,737,801,5890.0,1101,3
410233,472,737,801,5890.0,1101,0
166264,418,1438,2813,5818.0,1109,0
323220,472,737,801,5890.0,923,0
323220,472,737,801,5890.0,921,0
198995,448,1583,4663,4234.0,825,0
198995,448,1583,4663,4234.0,825,3
262633,368,1611,1816,2044.0,1005,0
299007,472,737,801,5890.0,921,3
299007,472,737,801,5890.0,921,0
53802,467,151,1056,1439.0,1111,0
1978,472,737,801,5890.0,921,0
1978,472,737,801,5890.0,921,0
280935,418,1438,2813,5818.0,826,0
11978,368,1611,1816,2044.0,911,0
11978,368,1611,1816,2044.0,911,0
57210,472,737,801,5890.0,926,0
57210,472,737,801,5890.0,923,0
57210,472,737,801,5890.0,923,2
376040,424,662,3432,5093.0,1111,0
376040,424,662,3432,5093.0,1111,0
280945,368,1611,1816,2044.0,921,0
280945,368,1611,1816,2044.0,921,0
280945,368,1611,1816,2044.0,921,3
135313,387,184,3449,7394.0,825,0
362570,476,812,442,7090.0,720,0
87610,398,267,823,6884.0,916,0
69755,472,737,801,5890.0,920,0
186248,472,737,801,5890.0,924,3
81522,477,420,1784,7936.0,1111,0
55340,448,1583,4663,4234.0,816,3
55340,448,1583,4663,4234.0,816,0
55340,448,1583,4663,4234.0,816,0
55340,448,1583,4663,4234.0,816,0
115492,390,464,235,2020.0,719,0
115492,390,464,235,2020.0,719,0
115492,390,464,235,2020.0,719,2
398693,368,1611,1816,2044.0,1111,0
398693,368,1611,1816,2044.0,1111,0
398693,368,1611,1816,2044.0,1111,3
339286,457,1397,651,8353.0,923,0
382735,464,302,191,1766.0,520,2
382735,464,302,191,1766.0,521,0
403876,453,1438,1350,2575.0,701,3
45900,350,1661,2193,7744.0,1018,0
45900,350,1661,2193,7744.0,1018,2
1474,472,737,801,5890.0,924,3
340061,368,1611,1816,2044.0,1110,0
358813,467,151,1056,1439.0,1111,2
358813,467,151,1056,1439.0,1111,0
358813,467,151,1056,1439.0,1111,0
142471,390,464,235,2020.0,718,0
112188,428,946,1963,6109.0,1021,0
112188,428,946,1963,6109.0,1015,0
339297,345,469,3085,2153.0,1111,0
346978,344,1213,2929,7911.0,605,0
346978,344,1213,2929,7911.0,623,0
418299,472,737,801,5890.0,922,0
130396,459,2,2813,5818.0,1107,0
130396,459,2,2813,5818.0,1111,0
124245,467,151,1056,1439.0,1111,0
393887,429,662,2225,5330.0,1110,0
88156,357,1505,4688,4623.0,608,0
315321,447,1553,957,6313.0,1111,0
354856,323,1397,3677,5434.0,1107,0
354856,323,1397,3677,5434.0,1107,0
354856,323,1397,3677,5434.0,1107,0
374066,459,2,2813,5818.0,1022,0
374066,459,2,2813,5818.0,1014,0
374066,459,2,2813,5818.0,1111,0
112946,437,656,808,5181.0,1111,0
354738,368,1611,1816,2044.0,1111,2
354738,368,1611,1816,2044.0,1022,3
240567,472,737,801,5890.0,921,0
335971,472,737,801,5890.0,1105,0
265417,472,737,801,5890.0,922,0
396085,424,662,3432,5093.0,1109,0
177502,383,1431,4214,2356.0,1111,2
375734,472,737,801,5890.0,1003,0
375734,472,737,801,5890.0,923,0
42630,472,737,801,5890.0,923,0
314362,344,1213,2929,7911.0,525,0
55269,472,737,801,5890.0,921,0
122440,398,267,823,6884.0,906,0
318151,459,2,2813,5818.0,1101,0
104997,338,1142,2721,3954.0,1001,0
104997,338,1142,2721,3954.0,1001,0
225698,448,1583,4663,4234.0,1007,0
23497,449,40,1102,1214.0,630,0
361458,384,1271,4404,418.0,628,0
299317,472,737,801,5890.0,922,3
198256,417,737,669,6746.0,703,0
42892,424,662,3432,5093.0,1027,0
42892,424,662,3432,5093.0,1002,0
42892,424,662,3432,5093.0,929,0
356746,442,464,4535,1720.0,921,0
52693,459,2,2813,5818.0,826,0
52693,459,2,2813,5818.0,1009,0
271292,368,1611,1816,2044.0,906,0
67826,472,737,801,5890.0,920,0
400824,354,1329,501,4058.0,1016,0
400824,354,1329,501,4058.0,1016,2
400824,354,1329,501,4058.0,1016,0
400824,354,1329,501,4058.0,1008,0
400824,354,1329,501,4058.0,1008,0
400824,354,1329,501,4058.0,1008,0
400824,354,1329,501,4058.0,1008,0
287909,472,737,801,5890.0,924,3
249547,376,184,4834,4471.0,1111,0
180784,472,737,801,5890.0,924,0
112389,368,1611,1816,2044.0,1111,0
335888,472,737,801,5890.0,925,0
119584,472,737,801,5890.0,923,3
405851,472,737,801,5890.0,924,0
323167,413,992,2055,2095.0,1110,0
386948,424,662,3432,5093.0,1107,0
178927,424,662,3432,5093.0,1005,0
298880,399,1505,852,6158.0,908,0
145272,376,184,4834,4471.0,823,0
151299,472,737,801,5890.0,924,0
190317,368,1611,1816,2044.0,1110,0
72106,457,1397,651,8353.0,1022,0
72106,457,1397,651,8353.0,1022,3
72106,457,1397,651,8353.0,1110,0
72106,457,1397,651,8353.0,1110,0
72106,457,1397,651,8353.0,1104,0
72106,457,1397,651,8353.0,1104,0
72106,457,1397,651,8353.0,1111,0
72106,457,1397,651,8353.0,1111,2
72106,457,1397,651,8353.0,1111,0
72106,457,1397,651,8353.0,1111,0
20295,365,1213,1364,6326.0,814,3
20295,365,1213,1364,6326.0,814,0
20295,365,1213,1364,6326.0,814,0
228923,472,737,801,5890.0,925,0
228923,472,737,801,5890.0,925,0
68294,428,946,1963,6109.0,1104,0
68294,428,946,1963,6109.0,1104,0
381202,354,1329,501,4058.0,1111,0
381202,354,1329,501,4058.0,1111,0
113587,472,737,801,5890.0,923,0
113587,472,737,801,5890.0,923,2
31936,476,812,442,7090.0,602,0
209134,368,1611,1816,2044.0,1101,0
257669,365,1213,1364,6326.0,1102,0
131164,424,662,3432,5093.0,917,0
207997,425,1604,158,99.0,721,0
189907,368,1611,1816,2044.0,910,0
245252,467,151,1056,1439.0,1106,0
83240,472,737,801,5890.0,1003,0
417147,390,464,235,2020.0,718,0
392087,472,737,801,5890.0,923,0
409550,424,662,3432,5093.0,1106,0
409550,424,662,3432,5093.0,1027,0
33356,368,1611,1816,2044.0,927,3
39563,449,40,1102,1214.0,823,0
124804,404,662,2171,1522.0,818,0
124804,404,662,2171,1522.0,814,0
124804,404,662,2171,1522.0,814,3
124804,404,662,2171,1522.0,814,0
124804,404,662,2171,1522.0,814,0
87121,387,184,3449,7394.0,628,0
347073,472,737,801,5890.0,925,0
65359,472,737,801,5890.0,921,3
65359,472,737,801,5890.0,921,0
65359,472,737,801,5890.0,923,2
191493,472,737,801,5890.0,923,0
191493,472,737,801,5890.0,923,0
191493,472,737,801,5890.0,923,0
191493,472,737,801,5890.0,923,2
314184,343,656,3543,3563.0,905,0
314184,343,656,3543,3563.0,905,0
316040,374,753,4376,3296.0,610,0
123270,467,151,1056,1439.0,1110,0
163929,472,737,801,5890.0,920,0
107531,472,737,801,5890.0,924,0
107531,472,737,801,5890.0,924,0
258382,472,737,801,5890.0,923,0
264529,344,1213,2929,7911.0,527,0
264529,344,1213,2929,7911.0,711,2
264529,344,1213,2929,7911.0,808,0
264529,344,1213,2929,7911.0,605,0
73026,428,946,1963,6109.0,1018,0
346354,408,1388,4659,7628.0,521,0
274488,368,1611,1816,2044.0,918,0
271435,365,1213,1364,6326.0,903,0
271435,365,1213,1364,6326.0,810,0
241496,457,1397,651,8353.0,1108,0
24586,452,1034,3534,8108.0,913,0
408974,436,451,262,2980.0,722,0
205570,368,1611,1816,2044.0,1104,0
290462,472,737,801,5890.0,923,0
290462,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,1012,0
213019,472,737,801,5890.0,1020,0
213019,472,737,801,5890.0,1005,0
213019,472,737,801,5890.0,926,0
213019,472,737,801,5890.0,926,0
213019,472,737,801,5890.0,930,0
213019,472,737,801,5890.0,926,0
213019,472,737,801,5890.0,926,0
213019,472,737,801,5890.0,927,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,0
213019,472,737,801,5890.0,923,2
102180,323,1397,3677,5434.0,1111,0
102180,323,1397,3677,5434.0,1110,0
321749,372,1112,4801,8424.0,1108,0
216159,472,737,801,5890.0,925,0
216159,472,737,801,5890.0,925,0
216159,472,737,801,5890.0,925,0
216159,472,737,801,5890.0,925,0
216159,472,737,801,5890.0,925,0
216159,472,737,801,5890.0,925,0
216159,472,737,801,5890.0,925,2
216159,472,737,801,5890.0,925,0
82738,336,994,1129,5494.0,622,0
32873,475,1188,3153,1368.0,927,0
77120,357,1505,4688,4623.0,712,0
328321,368,1611,1816,2044.0,1110,0
357284,467,151,1056,1439.0,1111,0
33209,472,737,801,5890.0,923,0
33209,472,737,801,5890.0,923,0
33209,472,737,801,5890.0,923,0
33209,472,737,801,5890.0,923,2
33209,472,737,801,5890.0,923,0
33209,472,737,801,5890.0,923,0
33209,472,737,801,5890.0,923,2
418984,368,1611,1816,2044.0,1111,0
418984,368,1611,1816,2044.0,1111,2
418984,368,1611,1816,2044.0,1111,0
144810,471,1266,4614,4331.0,1105,0
144810,471,1266,4614,4331.0,1111,2
144810,471,1266,4614,4331.0,1111,0
47959,447,1553,957,6313.0,1111,0
157208,368,1611,1816,2044.0,1111,0
157208,368,1611,1816,2044.0,1111,0
99465,457,1397,651,8353.0,924,0
178645,368,1611,1816,2044.0,923,0
178645,368,1611,1816,2044.0,923,0
64499,472,737,801,5890.0,920,3
64499,472,737,801,5890.0,920,0
64499,472,737,801,5890.0,920,0
64499,472,737,801,5890.0,923,0
64499,472,737,801,5890.0,923,0
64499,472,737,801,5890.0,923,2
64499,472,737,801,5890.0,923,0
64499,472,737,801,5890.0,923,0
131476,437,656,808,5181.0,1109,0
240204,424,662,3432,5093.0,1109,0
72744,333,1553,1993,5161.0,1104,0
73727,372,1112,4801,8424.0,1107,0
317387,472,737,801,5890.0,922,0
317387,472,737,801,5890.0,922,0
317387,472,737,801,5890.0,922,0
317387,472,737,801,5890.0,922,0
195354,449,40,1102,1214.0,805,0
279875,387,184,3449,7394.0,630,0
279875,387,184,3449,7394.0,620,0
272099,357,1505,4688,4623.0,704,0
242750,334,1208,727,2276.0,1029,0
131569,376,184,4834,4471.0,816,0
249039,405,276,1766,1297.0,828,0
266647,425,1604,158,99.0,903,0
100020,336,994,1129,5494.0,804,2
159359,329,1505,957,6313.0,707,0
159359,329,1505,957,6313.0,707,0
159359,329,1505,957,6313.0,707,2
159359,329,1505,957,6313.0,708,0
184822,472,737,801,5890.0,925,0
12160,472,737,801,5890.0,924,2
12160,472,737,801,5890.0,924,0
95309,472,737,801,5890.0,1015,3
95309,472,737,801,5890.0,1015,0
407346,423,351,3656,679.0,1029,0
407346,423,351,3656,679.0,1029,0
407346,423,351,3656,679.0,1029,0
407346,423,351,3656,679.0,1029,0
407346,423,351,3656,679.0,1029,0
407346,423,351,3656,679.0,1029,0
407346,423,351,3656,679.0,1029,2
407346,423,351,3656,679.0,1029,0
324449,472,737,801,5890.0,925,0
123377,472,737,801,5890.0,1002,0
339793,472,737,801,5890.0,921,3
260958,391,1438,4687,277.0,1111,0
391074,425,1604,158,99.0,624,0
380475,368,1611,1816,2044.0,909,0
141158,472,737,801,5890.0,1018,0
219348,472,737,801,5890.0,924,0
219348,472,737,801,5890.0,924,0
219348,472,737,801,5890.0,924,2
219348,472,737,801,5890.0,924,0
219348,472,737,801,5890.0,924,0
219348,472,737,801,5890.0,926,0
219348,472,737,801,5890.0,927,0
377695,472,737,801,5890.0,1021,0
323636,368,1611,1816,2044.0,1110,0
73298,472,737,801,5890.0,923,3
73298,472,737,801,5890.0,923,0
2147,368,1611,1816,2044.0,1110,0
337762,472,737,801,5890.0,923,3
35850,368,1611,1816,2044.0,1110,3
104707,424,662,3432,5093.0,1111,2
104707,424,662,3432,5093.0,1110,0
104707,424,662,3432,5093.0,1110,0
104707,424,662,3432,5093.0,1110,3
183446,390,464,235,2020.0,629,0
71335,472,737,801,5890.0,928,0
102971,467,151,1056,1439.0,1111,0
102971,467,151,1056,1439.0,1111,0
90775,425,1604,158,99.0,904,0
329601,467,151,1056,1439.0,1111,0
367330,425,1604,158,99.0,1017,0
367330,425,1604,158,99.0,1017,0
55933,329,1505,957,6313.0,618,0
235186,472,737,801,5890.0,924,2
235186,472,737,801,5890.0,924,3
205392,472,737,801,5890.0,923,2
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
205392,472,737,801,5890.0,923,0
243496,472,737,801,5890.0,920,0
113926,380,36,3560,2446.0,1005,0
82593,443,1271,1500,7284.0,902,0
393920,476,812,442,7090.0,604,0
393920,476,812,442,7090.0,604,0
413743,472,737,801,5890.0,925,0
117812,472,737,801,5890.0,924,0
18095,472,737,801,5890.0,922,0
18095,472,737,801,5890.0,1105,0
18095,472,737,801,5890.0,1101,0
18095,472,737,801,5890.0,1101,0
18095,472,737,801,5890.0,1101,0
308301,336,994,1129,5494.0,1111,2
167471,436,451,262,2980.0,1031,0
85578,391,1438,4687,277.0,1110,0
74557,351,1036,641,4265.0,916,0
304046,472,737,801,5890.0,923,0
307385,462,786,4726,3188.0,930,0
307385,462,786,4726,3188.0,930,0
307385,462,786,4726,3188.0,930,0
307385,462,786,4726,4337.0,930,2
160095,376,184,4834,4471.0,1111,0
228968,449,40,1102,1214.0,730,0
228968,449,40,1102,1214.0,730,0
228968,449,40,1102,1214.0,730,0
228968,449,40,1102,1214.0,730,0
298742,472,737,801,5890.0,1020,0
301625,376,184,4834,4471.0,712,0
248727,357,1505,4688,4623.0,704,0
364723,476,812,442,7090.0,619,0
148663,472,737,801,5890.0,923,0
148663,472,737,801,5890.0,923,0
148663,472,737,801,5890.0,830,0
27633,472,737,801,5890.0,926,0
347567,472,737,801,5890.0,921,0
347567,472,737,801,5890.0,921,3
22768,472,737,801,5890.0,923,0
22768,472,737,801,5890.0,923,0
22768,472,737,801,5890.0,923,2
22768,472,737,801,5890.0,923,2
22768,472,737,801,5890.0,923,0
22768,472,737,801,5890.0,923,0
345051,368,1611,1816,2044.0,1022,3
107041,372,1112,4801,8424.0,1111,0
359445,334,1208,727,2276.0,1026,0
359445,334,1208,727,2276.0,1026,0
112136,454,1213,3177,8216.0,703,0
49292,334,1208,727,2276.0,1025,2
49292,334,1208,727,2276.0,1025,0
49292,334,1208,727,2276.0,1025,0
49292,334,1208,727,2276.0,1025,0
52915,329,1505,957,6313.0,620,2
75690,472,737,801,5890.0,924,0
31863,472,737,801,5890.0,920,0
31863,472,737,801,5890.0,920,3
306796,424,662,3432,5093.0,1108,0
169699,472,737,801,5890.0,925,0
169412,392,1326,3913,6697.0,1019,0
97919,390,464,235,2020.0,710,0
405866,457,1397,651,8353.0,1108,0
405866,457,1397,651,8353.0,1110,0
405866,457,1397,651,8353.0,1110,0
405866,457,1397,651,8353.0,1110,0
405866,457,1397,651,8353.0,1111,2
59685,368,1611,1816,2044.0,827,3
395292,344,1213,2929,7911.0,914,0
62691,404,662,2171,1522.0,1111,0
363999,425,1604,158,99.0,722,0
165577,452,1034,3534,8108.0,906,0
65771,472,737,801,5890.0,924,2
65771,472,737,801,5890.0,924,0
93249,330,389,1147,2866.0,1022,0
291199,472,737,801,5890.0,923,0
291199,472,737,801,5890.0,923,0
291199,472,737,801,5890.0,923,0
291199,472,737,801,5890.0,923,2
291199,472,737,801,5890.0,923,0
291199,472,737,801,5890.0,925,0
291199,472,737,801,5890.0,925,0
47856,329,1505,957,6313.0,716,0
169445,472,737,801,5890.0,925,2
169445,472,737,801,5890.0,925,0
361932,457,1397,651,8353.0,1111,0
361932,457,1397,651,8353.0,1111,0
361932,457,1397,651,8353.0,1108,0
361932,457,1397,651,8353.0,1029,0
361932,457,1397,651,8353.0,1029,0
361932,457,1397,651,8353.0,1029,0
361932,457,1397,651,8353.0,1108,0
361932,457,1397,651,8353.0,1031,0
361932,457,1397,651,8353.0,1102,0
361932,457,1397,651,8353.0,1031,0
361932,457,1397,651,8353.0,1031,0
256692,368,1611,1816,2044.0,1111,0
92813,378,602,677,5702.0,1018,0
244618,472,737,801,5890.0,923,0
244618,334,1208,727,2276.0,1030,0
244618,334,1208,727,2276.0,1030,0
319617,424,662,3432,5093.0,1111,0
